count,sample_id,taxon_id
35,s262,t1938
93,s286,t1938
317,s309,t1939
163,s141,t1940
21,s171,t1940
101,s242,t1940
31,s243,t1940
16,s172,t1941
7,s201,t1941
21,s203,t1941
9,s225,t1941
15,s226,t1941
54,s249,t1941
67,s302,t1941
53,s303,t1941
8,s311,t1941
38,s315,t1941
9,s154,t1942
9,s177,t1942
17,s178,t1942
8,s183,t1942
49,s185,t1942
10,s224,t1942
3,s226,t1942
13,s231,t1942
48,s280,t1942
54,s309,t1942
36,s310,t1942
17,s314,t1942
43,s321,t1942
56,s201,t1943
6,s218,t1943
24,s226,t1943
25,s228,t1943
28,s254,t1943
24,s266,t1943
21,s272,t1943
29,s278,t1943
30,s302,t1943
73,s303,t1943
18,s201,t1944
164,s250,t1944
134,s279,t1944
168,s266,t1945
148,s284,t1945
21,s142,t1946
23,s148,t1946
2,s152,t1946
32,s159,t1946
13,s160,t1946
37,s178,t1946
15,s201,t1946
48,s202,t1946
23,s213,t1946
11,s231,t1946
28,s237,t1946
16,s260,t1946
21,s267,t1946
20,s274,t1946
5,s295,t1946
18,s142,t1947
9,s148,t1947
54,s153,t1947
18,s159,t1947
10,s208,t1947
29,s213,t1947
25,s237,t1947
11,s248,t1947
36,s267,t1947
19,s290,t1947
31,s296,t1947
42,s320,t1947
23,s148,t1948
19,s159,t1948
29,s160,t1948
14,s178,t1948
17,s190,t1948
19,s201,t1948
19,s202,t1948
19,s231,t1948
18,s237,t1948
38,s248,t1948
18,s260,t1948
11,s274,t1948
31,s290,t1948
3,s295,t1948
18,s296,t1948
11,s314,t1948
8,s315,t1948
8,s173,t1949
7,s191,t1949
12,s218,t1949
65,s226,t1949
33,s232,t1949
8,s256,t1949
4,s262,t1949
17,s268,t1949
12,s279,t1949
29,s280,t1949
9,s286,t1949
39,s292,t1949
25,s297,t1949
15,s298,t1949
4,s316,t1949
12,s320,t1949
8,s174,t1950
162,s208,t1950
5,s241,t1950
110,s266,t1950
30,s284,t1950
63,s185,t1951
35,s202,t1951
9,s207,t1951
31,s209,t1951
16,s228,t1951
37,s234,t1951
42,s266,t1951
7,s271,t1951
57,s291,t1951
18,s303,t1951
25,s225,t1953
8,s142,t1954
13,s153,t1954
8,s155,t1954
16,s165,t1954
90,s166,t1954
5,s202,t1954
3,s206,t1954
42,s230,t1954
28,s236,t1954
49,s243,t1954
14,s286,t1954
38,s308,t1954
56,s147,t1955
4,s165,t1955
47,s166,t1955
170,s171,t1955
37,s243,t1955
19,s147,t1956
10,s171,t1956
31,s195,t1956
83,s201,t1956
39,s213,t1956
32,s242,t1956
100,s274,t1956
21,s155,t1957
35,s172,t1957
13,s177,t1957
28,s178,t1957
19,s190,t1957
25,s196,t1957
43,s203,t1957
22,s224,t1957
44,s231,t1957
27,s248,t1957
11,s252,t1957
19,s302,t1957
7,s303,t1957
226,s166,t1958
88,s266,t1958
8,s184,t1959
306,s309,t1959
11,s243,t1960
288,s249,t1960
15,s316,t1960
23,s197,t1961
16,s207,t1961
14,s220,t1961
10,s238,t1961
44,s255,t1961
55,s262,t1961
4,s270,t1961
115,s292,t1961
9,s321,t1961
10,s153,t1962
12,s154,t1962
6,s165,t1962
17,s177,t1962
19,s188,t1962
5,s209,t1962
7,s218,t1962
5,s225,t1962
12,s230,t1962
7,s242,t1962
23,s243,t1962
86,s267,t1962
24,s296,t1962
12,s297,t1962
21,s308,t1962
26,s309,t1962
16,s314,t1962
19,s178,t1963
18,s184,t1963
18,s201,t1963
75,s224,t1963
32,s236,t1963
40,s248,t1963
18,s291,t1963
51,s296,t1963
19,s314,t1963
13,s142,t1964
11,s148,t1964
12,s178,t1964
34,s198,t1964
24,s201,t1964
53,s231,t1964
6,s260,t1964
47,s274,t1964
22,s290,t1964
22,s291,t1964
42,s302,t1964
26,s315,t1964
34,s161,t1965
44,s178,t1965
91,s185,t1965
33,s232,t1965
60,s255,t1965
38,s280,t1965
12,s322,t1965
8,s190,t1966
304,s315,t1966
26,s141,t1967
50,s142,t1967
39,s166,t1967
18,s171,t1967
8,s177,t1967
35,s178,t1967
37,s196,t1967
25,s213,t1967
16,s242,t1967
18,s243,t1967
21,s267,t1967
9,s286,t1967
5,s308,t1967
19,s148,t1968
34,s178,t1968
8,s198,t1968
13,s200,t1968
17,s202,t1968
35,s213,t1968
17,s234,t1968
27,s248,t1968
32,s274,t1968
13,s290,t1968
42,s296,t1968
54,s320,t1968
18,s166,t1969
26,s173,t1969
105,s185,t1969
9,s199,t1969
24,s203,t1969
23,s226,t1969
46,s232,t1969
27,s260,t1969
39,s166,t1970
63,s171,t1970
81,s177,t1970
60,s195,t1970
68,s243,t1970
9,s171,t1971
31,s185,t1971
14,s207,t1971
33,s209,t1971
29,s238,t1971
21,s255,t1971
34,s256,t1971
44,s262,t1971
17,s297,t1971
49,s310,t1971
30,s316,t1971
76,s172,t1972
43,s190,t1972
13,s203,t1972
159,s249,t1972
20,s316,t1972
276,s249,t1973
35,s316,t1973
99,s147,t1974
10,s165,t1974
71,s166,t1974
30,s171,t1974
5,s240,t1974
23,s274,t1974
72,s314,t1974
38,s154,t1975
102,s208,t1975
170,s214,t1975
96,s166,t1976
131,s284,t1976
83,s286,t1976
28,s201,t1977
255,s266,t1977
27,s278,t1977
27,s142,t1978
20,s148,t1978
34,s213,t1978
23,s224,t1978
31,s248,t1978
59,s291,t1978
49,s296,t1978
14,s312,t1978
52,s315,t1978
22,s166,t1979
12,s177,t1979
100,s242,t1979
32,s243,t1979
97,s296,t1979
21,s308,t1979
13,s141,t1980
18,s201,t1980
30,s285,t1980
89,s302,t1980
157,s303,t1980
22,s143,t1981
19,s155,t1981
14,s166,t1981
12,s173,t1981
14,s189,t1981
6,s191,t1981
26,s195,t1981
32,s238,t1981
44,s244,t1981
19,s262,t1981
57,s280,t1981
27,s309,t1981
68,s147,t1982
40,s166,t1982
75,s171,t1982
47,s184,t1982
23,s230,t1982
54,s242,t1982
49,s147,t1983
66,s166,t1983
83,s171,t1983
26,s231,t1983
55,s243,t1983
28,s260,t1983
8,s155,t1985
9,s173,t1985
8,s253,t1985
27,s254,t1985
39,s255,t1985
14,s256,t1985
186,s286,t1985
16,s298,t1985
164,s172,t1986
13,s184,t1986
36,s236,t1986
10,s290,t1986
19,s291,t1986
65,s302,t1986
287,s184,t1987
20,s219,t1987
47,s226,t1988
19,s256,t1988
20,s297,t1988
69,s309,t1988
65,s310,t1988
75,s321,t1988
12,s322,t1988
15,s152,t1989
48,s153,t1989
33,s185,t1989
15,s189,t1989
22,s191,t1989
79,s232,t1989
68,s248,t1989
26,s260,t1989
25,s154,t1990
30,s160,t1990
16,s185,t1990
34,s201,t1990
29,s230,t1990
19,s254,t1990
14,s255,t1990
10,s272,t1990
30,s278,t1990
2,s294,t1990
29,s296,t1990
5,s297,t1990
34,s302,t1990
29,s303,t1990
20,s166,t1991
9,s183,t1991
44,s224,t1991
58,s236,t1991
12,s255,t1991
13,s272,t1991
56,s274,t1991
17,s296,t1991
11,s298,t1991
14,s308,t1991
39,s309,t1991
22,s142,t1992
46,s148,t1992
12,s152,t1992
116,s153,t1992
15,s155,t1992
13,s171,t1992
35,s237,t1992
30,s248,t1992
16,s309,t1992
12,s147,t1993
25,s153,t1993
15,s184,t1993
46,s185,t1993
11,s208,t1993
21,s218,t1993
41,s231,t1993
31,s249,t1993
19,s255,t1993
10,s256,t1993
25,s310,t1993
35,s316,t1993
26,s166,t1994
20,s200,t1994
50,s203,t1994
35,s208,t1994
42,s231,t1994
17,s278,t1994
48,s302,t1994
67,s303,t1994
32,s214,t1995
57,s224,t1995
46,s232,t1995
73,s248,t1995
6,s251,t1995
45,s267,t1995
46,s296,t1995
12,s142,t1997
48,s153,t1997
32,s183,t1997
41,s195,t1997
50,s214,t1997
39,s260,t1997
60,s262,t1997
4,s310,t1997
18,s316,t1997
78,s148,t1998
74,s159,t1998
97,s290,t1998
55,s291,t1998
16,s148,t1999
9,s154,t1999
18,s159,t1999
20,s172,t1999
11,s177,t1999
19,s178,t1999
44,s190,t1999
13,s230,t1999
29,s231,t1999
32,s237,t1999
8,s243,t1999
14,s248,t1999
16,s296,t1999
15,s308,t1999
25,s309,t1999
15,s321,t1999
218,s189,t2000
62,s191,t2000
24,s320,t2000
31,s218,t2001
21,s234,t2001
29,s280,t2001
48,s286,t2001
67,s292,t2001
65,s309,t2001
43,s320,t2001
304,s266,t2002
304,s272,t2003
19,s142,t2005
12,s147,t2005
12,s153,t2005
8,s154,t2005
25,s155,t2005
9,s178,t2005
11,s183,t2005
22,s185,t2005
24,s190,t2005
9,s195,t2005
8,s201,t2005
16,s208,t2005
15,s231,t2005
7,s236,t2005
42,s249,t2005
8,s255,t2005
17,s260,t2005
9,s302,t2005
12,s314,t2005
18,s316,t2005
69,s143,t2006
6,s163,t2006
12,s224,t2006
19,s244,t2006
16,s317,t2006
61,s148,t2007
36,s159,t2007
31,s178,t2007
18,s179,t2007
52,s196,t2007
18,s202,t2007
7,s236,t2007
9,s237,t2007
53,s260,t2007
18,s315,t2007
54,s160,t2008
208,s183,t2008
41,s236,t2008
31,s163,t2009
101,s164,t2009
282,s179,t2010
14,s203,t2010
7,s290,t2010
303,s249,t2011
303,s266,t2012
4,s138,t2014
5,s141,t2014
7,s176,t2014
84,s250,t2014
144,s254,t2014
10,s293,t2014
24,s142,t2015
17,s160,t2015
26,s177,t2015
18,s231,t2015
18,s234,t2015
29,s236,t2015
69,s237,t2015
20,s290,t2015
26,s291,t2015
14,s309,t2015
41,s321,t2015
42,s178,t2016
139,s214,t2016
107,s243,t2016
14,s248,t2016
87,s179,t2017
47,s274,t2017
168,s291,t2017
22,s171,t2019
51,s230,t2019
43,s236,t2019
53,s242,t2019
60,s243,t2019
15,s274,t2019
15,s279,t2019
42,s314,t2019
38,s179,t2020
19,s184,t2020
8,s196,t2020
8,s213,t2020
31,s236,t2020
21,s273,t2020
21,s274,t2020
111,s291,t2020
44,s315,t2020
49,s185,t2021
11,s218,t2021
67,s255,t2021
54,s256,t2021
68,s260,t2021
21,s262,t2021
31,s309,t2021
86,s190,t2022
35,s203,t2022
88,s219,t2022
92,s315,t2022
59,s141,t2023
14,s147,t2023
12,s160,t2023
108,s171,t2023
37,s172,t2023
50,s201,t2023
20,s202,t2023
12,s142,t2024
9,s148,t2024
16,s154,t2024
12,s155,t2024
11,s178,t2024
7,s184,t2024
6,s196,t2024
10,s202,t2024
18,s214,t2024
8,s218,t2024
21,s230,t2024
34,s231,t2024
13,s237,t2024
13,s249,t2024
8,s260,t2024
9,s262,t2024
11,s267,t2024
2,s279,t2024
17,s296,t2024
13,s309,t2024
38,s316,t2024
15,s153,t2025
85,s226,t2025
12,s236,t2025
14,s262,t2025
25,s268,t2025
20,s286,t2025
13,s304,t2025
7,s308,t2025
32,s321,t2025
15,s155,t2026
21,s172,t2026
9,s183,t2026
16,s185,t2026
3,s207,t2026
9,s208,t2026
17,s209,t2026
13,s218,t2026
22,s231,t2026
3,s233,t2026
10,s236,t2026
7,s238,t2026
11,s255,t2026
9,s256,t2026
11,s296,t2026
23,s302,t2026
14,s303,t2026
14,s308,t2026
11,s309,t2026
25,s310,t2026
15,s314,t2026
22,s316,t2026
45,s172,t2027
42,s198,t2027
124,s199,t2027
41,s200,t2027
7,s255,t2027
27,s266,t2027
14,s278,t2027
300,s272,t2028
264,s272,t2029
36,s308,t2029
43,s142,t2031
14,s148,t2031
41,s159,t2031
61,s230,t2031
96,s237,t2031
33,s242,t2031
11,s248,t2031
38,s142,t2032
13,s286,t2032
20,s295,t2032
214,s302,t2032
13,s155,t2033
10,s165,t2033
92,s166,t2033
35,s214,t2033
12,s272,t2033
19,s296,t2033
31,s308,t2033
18,s309,t2033
16,s314,t2033
46,s321,t2033
6,s164,t2034
24,s165,t2034
20,s236,t2034
122,s274,t2034
126,s284,t2034
36,s166,t2035
47,s185,t2035
6,s200,t2035
7,s207,t2035
31,s224,t2035
33,s243,t2035
21,s249,t2035
23,s254,t2035
25,s296,t2035
177,s179,t2036
103,s184,t2036
18,s273,t2036
31,s141,t2038
59,s147,t2038
51,s230,t2038
98,s242,t2038
58,s243,t2038
11,s147,t2039
14,s161,t2039
31,s185,t2039
9,s201,t2039
2,s228,t2039
20,s231,t2039
8,s238,t2039
35,s254,t2039
28,s272,t2039
43,s296,t2039
14,s297,t2039
19,s302,t2039
16,s309,t2039
47,s314,t2039
12,s150,t2040
5,s157,t2040
39,s172,t2040
19,s178,t2040
49,s237,t2040
22,s243,t2040
95,s248,t2040
27,s296,t2040
29,s308,t2040
25,s166,t2041
63,s185,t2041
36,s232,t2041
42,s238,t2041
47,s243,t2041
41,s255,t2041
30,s297,t2041
13,s311,t2041
49,s172,t2042
9,s177,t2042
20,s191,t2042
34,s198,t2042
8,s203,t2042
13,s209,t2042
14,s228,t2042
28,s266,t2042
43,s278,t2042
24,s302,t2042
55,s303,t2042
297,s189,t2043
114,s189,t2044
135,s191,t2044
8,s223,t2044
40,s285,t2044
55,s302,t2045
242,s303,t2045
35,s142,t2046
43,s154,t2046
28,s218,t2046
128,s230,t2046
14,s267,t2046
24,s308,t2046
24,s321,t2046
89,s154,t2047
159,s160,t2047
43,s242,t2047
5,s263,t2047
44,s159,t2048
29,s196,t2048
33,s237,t2048
27,s249,t2048
21,s256,t2048
35,s267,t2048
63,s296,t2048
25,s316,t2048
19,s320,t2048
296,s226,t2050
43,s142,t2052
18,s177,t2052
19,s178,t2052
20,s200,t2052
61,s201,t2052
42,s202,t2052
92,s236,t2052
13,s173,t2053
5,s186,t2053
26,s207,t2053
6,s220,t2053
37,s238,t2053
18,s244,t2053
18,s268,t2053
28,s279,t2053
43,s280,t2053
40,s297,t2053
40,s298,t2053
9,s304,t2053
254,s196,t2054
41,s231,t2054
13,s142,t2055
41,s148,t2055
24,s153,t2055
29,s155,t2055
32,s159,t2055
13,s183,t2055
18,s209,t2055
16,s248,t2055
18,s262,t2055
76,s309,t2055
14,s320,t2055
43,s173,t2056
2,s181,t2056
11,s189,t2056
5,s207,t2056
15,s224,t2056
4,s234,t2056
8,s238,t2056
5,s251,t2056
29,s268,t2056
17,s279,t2056
44,s280,t2056
22,s286,t2056
17,s297,t2056
37,s298,t2056
9,s304,t2056
45,s179,t2057
94,s190,t2057
63,s219,t2057
26,s231,t2057
30,s291,t2057
36,s315,t2057
24,s218,t2058
63,s255,t2058
25,s260,t2058
27,s279,t2058
26,s297,t2058
29,s309,t2058
33,s310,t2058
25,s316,t2058
42,s321,t2058
190,s270,t2059
32,s298,t2059
111,s273,t2060
183,s291,t2060
29,s278,t2061
31,s302,t2061
234,s303,t2061
34,s141,t2062
55,s147,t2062
28,s154,t2062
33,s166,t2062
45,s171,t2062
13,s185,t2062
9,s231,t2062
3,s240,t2062
37,s243,t2062
8,s267,t2062
23,s314,t2062
17,s141,t2063
16,s147,t2063
58,s154,t2063
8,s155,t2063
5,s160,t2063
17,s171,t2063
5,s177,t2063
13,s179,t2063
9,s195,t2063
6,s201,t2063
52,s230,t2063
9,s231,t2063
43,s242,t2063
31,s243,t2063
4,s313,t2063
9,s147,t2064
12,s148,t2064
40,s171,t2064
35,s183,t2064
22,s230,t2064
25,s249,t2064
37,s262,t2064
9,s308,t2064
27,s309,t2064
8,s314,t2064
69,s316,t2064
14,s160,t2065
76,s214,t2065
8,s306,t2065
50,s308,t2065
104,s309,t2065
41,s321,t2065
21,s142,t2066
17,s244,t2066
23,s268,t2066
30,s279,t2066
21,s286,t2066
28,s297,t2066
35,s309,t2066
14,s320,t2066
103,s321,t2066
35,s148,t2067
14,s214,t2067
156,s249,t2067
40,s260,t2067
47,s316,t2067
9,s157,t2068
6,s171,t2068
27,s177,t2068
20,s213,t2068
28,s230,t2068
94,s231,t2068
25,s243,t2068
9,s255,t2068
51,s296,t2068
23,s314,t2068
22,s179,t2069
12,s184,t2069
32,s185,t2069
27,s225,t2069
8,s230,t2069
29,s297,t2069
12,s302,t2069
10,s313,t2069
30,s189,t2070
150,s197,t2070
37,s209,t2070
35,s234,t2070
19,s238,t2070
21,s244,t2070
51,s238,t2071
42,s297,t2071
18,s298,t2071
11,s317,t2071
39,s321,t2071
29,s142,t2072
22,s172,t2072
27,s185,t2072
14,s190,t2072
14,s218,t2072
14,s219,t2072
23,s231,t2072
17,s249,t2072
10,s254,t2072
29,s255,t2072
18,s309,t2072
18,s310,t2072
6,s314,t2072
33,s316,t2072
17,s321,t2072
65,s147,t2073
56,s171,t2073
90,s201,t2073
47,s236,t2073
21,s260,t2073
12,s315,t2073
8,s157,t2074
29,s185,t2074
13,s225,t2074
47,s232,t2074
32,s249,t2074
10,s262,t2074
43,s280,t2074
13,s311,t2074
10,s313,t2074
17,s315,t2074
67,s185,t2075
17,s208,t2075
120,s232,t2075
33,s254,t2075
100,s173,t2076
10,s186,t2076
10,s246,t2076
39,s279,t2076
33,s280,t2076
14,s292,t2076
27,s298,t2076
28,s304,t2076
23,s155,t2077
46,s208,t2077
222,s249,t2077
49,s161,t2078
25,s185,t2078
38,s232,t2078
75,s254,t2078
57,s256,t2078
3,s269,t2078
44,s316,t2078
43,s172,t2079
26,s179,t2079
43,s190,t2079
24,s219,t2079
31,s260,t2079
54,s290,t2079
51,s291,t2079
19,s315,t2079
47,s197,t2080
17,s230,t2080
4,s248,t2080
27,s310,t2080
176,s321,t2080
22,s224,t2081
190,s250,t2081
9,s267,t2081
16,s284,t2081
18,s161,t2082
28,s173,t2082
5,s182,t2082
18,s218,t2082
18,s249,t2082
23,s250,t2082
16,s255,t2082
76,s256,t2082
19,s280,t2082
10,s293,t2082
30,s297,t2082
22,s310,t2082
42,s171,t2083
40,s172,t2083
23,s190,t2083
20,s195,t2083
76,s201,t2083
49,s203,t2083
40,s236,t2083
224,s198,t2084
23,s199,t2084
17,s200,t2084
26,s314,t2084
75,s218,t2085
53,s255,t2085
162,s256,t2085
7,s141,t2086
26,s143,t2086
14,s173,t2086
22,s177,t2086
12,s178,t2086
28,s203,t2086
11,s207,t2086
34,s209,t2086
41,s254,t2086
35,s256,t2086
17,s279,t2086
7,s293,t2086
21,s297,t2086
6,s141,t2087
18,s142,t2087
5,s147,t2087
18,s148,t2087
18,s159,t2087
6,s171,t2087
10,s178,t2087
20,s183,t2087
11,s195,t2087
20,s196,t2087
6,s202,t2087
7,s224,t2087
29,s230,t2087
17,s231,t2087
5,s236,t2087
3,s242,t2087
13,s248,t2087
13,s260,t2087
5,s291,t2087
9,s308,t2087
32,s309,t2087
12,s310,t2087
6,s316,t2087
39,s142,t2088
14,s148,t2088
74,s160,t2088
19,s178,t2088
25,s196,t2088
55,s202,t2088
33,s208,t2088
12,s234,t2088
15,s290,t2088
50,s154,t2089
25,s178,t2089
7,s184,t2089
8,s209,t2089
24,s214,t2089
10,s218,t2089
10,s262,t2089
33,s296,t2089
14,s297,t2089
28,s308,t2089
72,s309,t2089
8,s316,t2089
19,s159,t2090
103,s160,t2090
18,s177,t2090
13,s178,t2090
13,s196,t2090
42,s202,t2090
9,s208,t2090
27,s236,t2090
6,s274,t2090
29,s290,t2090
10,s314,t2090
23,s161,t2091
53,s173,t2091
14,s215,t2091
14,s234,t2091
46,s238,t2091
50,s286,t2091
33,s309,t2091
56,s310,t2091
20,s184,t2092
27,s190,t2092
27,s201,t2092
19,s208,t2092
15,s219,t2092
71,s266,t2092
75,s278,t2092
35,s302,t2092
58,s142,t2093
24,s148,t2093
71,s154,t2093
13,s177,t2093
26,s178,t2093
37,s195,t2093
28,s230,t2093
31,s242,t2093
3,s150,t2094
37,s159,t2094
90,s160,t2094
32,s178,t2094
44,s196,t2094
32,s224,t2094
50,s248,t2094
6,s153,t2095
282,s320,t2095
22,s166,t2096
20,s178,t2096
14,s218,t2096
8,s220,t2096
9,s238,t2096
13,s243,t2096
24,s248,t2096
20,s249,t2096
28,s272,t2096
34,s296,t2096
10,s297,t2096
11,s308,t2096
21,s309,t2096
21,s310,t2096
33,s321,t2096
27,s171,t2097
61,s185,t2097
100,s262,t2097
47,s279,t2097
46,s321,t2097
288,s189,t2098
5,s141,t2099
9,s143,t2099
20,s147,t2099
17,s154,t2099
27,s155,t2099
14,s171,t2099
11,s185,t2099
2,s186,t2099
9,s201,t2099
10,s236,t2099
10,s242,t2099
34,s243,t2099
13,s249,t2099
7,s255,t2099
17,s274,t2099
20,s308,t2099
37,s310,t2099
17,s316,t2099
22,s142,t2100
42,s147,t2100
41,s155,t2100
32,s171,t2100
22,s224,t2100
21,s242,t2100
41,s243,t2100
12,s260,t2100
20,s272,t2100
34,s314,t2100
273,s218,t2101
7,s153,t2102
12,s179,t2102
10,s207,t2102
241,s292,t2102
6,s309,t2102
11,s310,t2102
19,s155,t2103
7,s182,t2103
71,s183,t2103
15,s184,t2103
16,s185,t2103
137,s249,t2103
22,s316,t2103
5,s156,t2104
16,s166,t2104
112,s201,t2104
15,s234,t2104
13,s249,t2104
30,s272,t2104
69,s274,t2104
13,s310,t2104
11,s254,t2105
72,s255,t2105
132,s256,t2105
44,s262,t2105
21,s309,t2105
7,s310,t2105
76,s147,t2106
41,s166,t2106
28,s171,t2106
93,s179,t2106
13,s242,t2106
35,s243,t2106
14,s161,t2107
224,s232,t2107
27,s256,t2107
13,s262,t2107
8,s297,t2107
92,s179,t2108
47,s219,t2108
28,s273,t2108
14,s290,t2108
72,s291,t2108
5,s292,t2108
28,s315,t2108
286,s249,t2109
49,s142,t2110
17,s147,t2110
4,s154,t2110
44,s160,t2110
14,s201,t2110
11,s202,t2110
3,s212,t2110
4,s214,t2110
27,s230,t2110
17,s236,t2110
20,s250,t2110
12,s262,t2110
21,s267,t2110
31,s290,t2110
11,s291,t2110
13,s142,t2111
10,s147,t2111
3,s151,t2111
21,s153,t2111
32,s160,t2111
20,s177,t2111
40,s178,t2111
3,s195,t2111
28,s201,t2111
24,s202,t2111
12,s230,t2111
39,s236,t2111
12,s250,t2111
5,s263,t2111
14,s284,t2111
9,s308,t2111
4,s173,t2113
10,s195,t2113
9,s207,t2113
2,s209,t2113
120,s268,t2113
140,s310,t2113
271,s210,t2114
14,s312,t2114
163,s255,t2115
122,s256,t2115
39,s268,t2117
112,s279,t2117
71,s297,t2117
33,s298,t2117
30,s310,t2117
13,s147,t2118
92,s153,t2118
170,s249,t2118
9,s255,t2118
15,s185,t2119
6,s246,t2119
22,s250,t2119
50,s286,t2119
44,s304,t2119
19,s317,t2119
47,s320,t2119
23,s322,t2119
6,s155,t2120
18,s161,t2120
68,s225,t2120
79,s226,t2120
19,s268,t2120
47,s280,t2120
27,s297,t2120
12,s304,t2120
98,s172,t2121
27,s208,t2121
30,s219,t2121
33,s231,t2121
9,s249,t2121
28,s302,t2121
13,s308,t2121
34,s314,t2121
12,s320,t2121
21,s148,t2122
49,s179,t2122
11,s184,t2122
27,s203,t2122
21,s209,t2122
20,s237,t2122
36,s248,t2122
20,s291,t2122
34,s296,t2122
31,s314,t2122
10,s153,t2123
35,s155,t2123
14,s179,t2123
77,s195,t2123
30,s202,t2123
8,s214,t2123
100,s243,t2123
9,s302,t2123
34,s161,t2124
15,s177,t2124
11,s178,t2124
26,s179,t2124
8,s197,t2124
35,s209,t2124
7,s210,t2124
8,s214,t2124
118,s219,t2124
21,s254,t2124
23,s173,t2125
21,s203,t2125
82,s226,t2125
16,s297,t2125
104,s298,t2125
57,s183,t2126
15,s197,t2126
62,s262,t2126
63,s296,t2126
26,s313,t2126
26,s315,t2126
34,s316,t2126
15,s189,t2127
5,s233,t2127
14,s234,t2127
127,s238,t2127
67,s268,t2127
5,s282,t2127
7,s317,t2127
13,s321,t2127
30,s322,t2127
244,s201,t2128
39,s303,t2128
280,s214,t2129
3,s305,t2129
187,s278,t2130
96,s303,t2130
55,s147,t2131
73,s172,t2131
40,s190,t2131
56,s201,t2131
37,s262,t2131
21,s314,t2131
14,s161,t2132
19,s166,t2132
4,s173,t2132
18,s197,t2132
19,s203,t2132
25,s218,t2132
14,s226,t2132
24,s232,t2132
19,s249,t2132
28,s255,t2132
20,s262,t2132
12,s280,t2132
28,s292,t2132
19,s297,t2132
60,s179,t2134
33,s203,t2134
3,s224,t2134
11,s231,t2134
91,s302,t2134
26,s303,t2134
4,s313,t2134
54,s315,t2134
156,s190,t2135
31,s201,t2135
34,s202,t2135
9,s224,t2135
16,s230,t2135
27,s236,t2135
9,s308,t2135
8,s225,t2136
212,s230,t2136
31,s242,t2136
31,s297,t2136
23,s159,t2137
11,s213,t2137
129,s214,t2137
11,s219,t2137
71,s237,t2137
19,s248,t2137
17,s291,t2137
35,s160,t2138
10,s174,t2138
43,s178,t2138
12,s179,t2138
8,s198,t2138
19,s202,t2138
14,s208,t2138
30,s236,t2138
54,s274,t2138
56,s290,t2138
22,s160,t2139
244,s266,t2139
15,s284,t2139
7,s161,t2140
71,s179,t2140
29,s254,t2140
22,s256,t2140
80,s266,t2140
49,s278,t2140
61,s172,t2141
32,s219,t2141
36,s266,t2141
46,s302,t2141
106,s303,t2141
29,s183,t2142
6,s185,t2142
24,s190,t2142
50,s202,t2142
18,s213,t2142
17,s218,t2142
30,s231,t2142
23,s249,t2142
41,s260,t2142
8,s262,t2142
8,s290,t2142
15,s310,t2142
12,s316,t2142
219,s266,t2143
62,s278,t2143
281,s278,t2144
35,s142,t2145
42,s155,t2145
35,s183,t2145
21,s185,t2145
24,s213,t2145
59,s260,t2145
18,s308,t2145
46,s320,t2145
76,s148,t2146
49,s159,t2146
58,s178,t2146
16,s237,t2146
9,s248,t2146
8,s260,t2146
64,s290,t2146
73,s148,t2147
10,s196,t2147
22,s213,t2147
25,s224,t2147
26,s231,t2147
39,s237,t2147
22,s290,t2147
16,s291,t2147
28,s296,t2147
19,s314,t2147
82,s153,t2148
71,s218,t2148
60,s249,t2148
67,s262,t2148
10,s155,t2149
13,s189,t2149
18,s207,t2149
18,s209,t2149
24,s226,t2149
29,s234,t2149
32,s238,t2149
16,s250,t2149
41,s279,t2149
35,s280,t2149
21,s310,t2149
23,s321,t2149
5,s158,t2150
23,s177,t2150
29,s178,t2150
6,s214,t2150
30,s231,t2150
8,s238,t2150
16,s242,t2150
31,s249,t2150
4,s251,t2150
51,s267,t2150
20,s296,t2150
49,s308,t2150
8,s310,t2150
4,s200,t2151
54,s237,t2151
47,s244,t2151
92,s255,t2151
43,s256,t2151
34,s303,t2151
6,s317,t2151
116,s209,t2152
126,s297,t2152
38,s310,t2152
21,s228,t2153
54,s266,t2153
105,s274,t2153
100,s278,t2153
280,s274,t2154
56,s141,t2155
23,s154,t2155
73,s171,t2155
26,s195,t2155
12,s201,t2155
35,s230,t2155
20,s242,t2155
13,s243,t2155
7,s262,t2155
12,s308,t2155
21,s141,t2156
6,s147,t2156
14,s171,t2156
15,s195,t2156
34,s201,t2156
13,s208,t2156
43,s272,t2156
27,s274,t2156
34,s302,t2156
72,s303,t2156
3,s141,t2157
19,s148,t2157
16,s153,t2157
18,s154,t2157
5,s159,t2157
4,s168,t2157
4,s177,t2157
14,s185,t2157
9,s190,t2157
40,s201,t2157
18,s208,t2157
51,s237,t2157
13,s249,t2157
7,s262,t2157
10,s278,t2157
9,s284,t2157
14,s296,t2157
8,s302,t2157
12,s316,t2157
3,s321,t2157
48,s166,t2159
26,s183,t2159
8,s185,t2159
6,s186,t2159
23,s218,t2159
22,s230,t2159
26,s255,t2159
5,s260,t2159
37,s262,t2159
68,s316,t2159
10,s320,t2159
40,s171,t2160
12,s185,t2160
38,s201,t2160
32,s202,t2160
19,s231,t2160
26,s243,t2160
5,s254,t2160
9,s280,t2160
25,s302,t2160
34,s309,t2160
23,s315,t2160
16,s320,t2160
18,s141,t2161
15,s148,t2161
5,s162,t2161
9,s172,t2161
16,s184,t2161
20,s208,t2161
5,s228,t2161
5,s237,t2161
54,s254,t2161
